,Implement,Load_Percentage,Speed,Area_Covered,HP_of_Tractor,Working_Depth,Working_Width,Fuel_Consumed,Fuel_Efficiency,Soil_Type,Terrain_Condition
581,Plow,67.83116030209288,6.059436493567988,4.985585834421735,82.50331628281549,10.241430070245642,,19.48,3.91,Loamy,Very Hilly
582,Seeder,60.26637090242603,6.551613896156553,3.807940884918766,44.28655000122117,,1.8153740257302518,29.23,7.67,Sandy,Slightly Hilly
583,Rotavator,86.13243199024048,6.180119800441488,3.6998354634960475,73.19727163311308,25.569386265795014,,46.71,12.62,Loamy,Hilly
584,Plow,51.844812635550305,9.538693293756568,0.8924263980441933,95.47839155502014,17.358524702855057,,14.44,16.18,Clay,Hilly
585,Rotavator,63.20843240511799,5.553636103661209,1.4597050744305444,30.759633366811713,19.4469474778592,,2.86,1.96,Sandy,Very Hilly
586,Plow,51.388862824167695,6.660034326229804,3.1471139400821135,56.32593107201342,16.563104281132368,,16.01,5.09,Clay,Very Hilly
587,Rotavator,89.39889803775364,8.323894190307232,1.781866220045687,32.95796021205562,28.81012382040245,,32.15,18.04,Clay,Slightly Hilly
588,Rotavator,93.56843308900886,9.864075444473858,4.994810205917599,74.682891187814,5.97719924164377,,27.84,5.57,Clay,Very Hilly
590,Seeder,63.86483210421757,5.881902431915308,3.9934346816627615,70.98068115255305,,1.7763266207731991,55.34,13.86,Silty,Slightly Hilly
591,Sprayer,78.24829459581673,8.61802263262752,4.624451280100651,31.026622806381457,,3.410292586693221,136.69,29.56,Clay,Slightly Hilly
592,Sprayer,65.93803235043079,3.188353729615087,3.3276496444942643,59.92488868151361,,1.0081397250493396,16.37,4.92,Sandy,Flat
593,Harrow,68.94287086454607,2.3703115113632673,3.5099569258674426,50.02663727172498,14.239386422492174,,11.1,3.16,Clay,Flat
594,Seeder,79.63166508401595,3.9462905573779024,4.596795221357211,40.22528857385369,,3.1323004647158252,63.12,13.73,Silty,Flat
595,Harrow,51.03639552986693,7.050345276735928,1.4338021356209474,79.20782763735187,11.748324721475708,,7.02,4.9,Loamy,Hilly
596,Harrow,56.789268252392404,4.698882049550253,2.2684199679966044,43.11917074262693,26.228248620027593,,13.35,5.88,Silty,Hilly
597,Seeder,97.94859457175802,6.564664915937966,3.076106553831216,44.96449938262573,,3.261450782054591,83.21,27.05,Sandy,Flat
598,Rotavator,59.45144217612366,3.068663738016583,3.14265013071715,40.718512084771525,20.374941853480085,,7.44,2.37,Sandy,Flat
599,Rotavator,57.44432855348164,9.890319216777407,3.5023535430916404,69.22364727087738,26.66694709515521,,37.48,10.7,Sandy,Very Hilly
600,Seeder,61.72699837046825,6.247202754051202,1.5111904731692825,59.3872580054003,,3.6701148734158218,41.83,27.68,Clay,Hilly
601,Plow,65.68953901898362,9.115444515443667,4.019867943589076,73.6325315866373,16.868432524056455,,31.79,7.91,Sandy,Slightly Hilly
603,Harrow,76.10682900089562,9.191978369323657,1.4528147016584592,59.47528182539513,20.270966771685302,,17.88,12.31,Loamy,Hilly
604,Seeder,92.7267490246104,2.154102868775735,3.426129049889587,57.429417171168225,,1.6817997201009083,18.0,5.26,Silty,Flat
605,Sprayer,60.77596275420916,6.61980126909418,0.7043922571929591,84.1973719725043,,1.462278246852322,8.64,12.27,Sandy,Hilly
606,Harrow,60.595232125135944,7.781436479242734,4.789173364348413,65.46437221876852,10.825570629303904,,15.59,3.25,Sandy,Very Hilly
607,Plow,81.02175342650162,3.3972172804774905,4.850762966292874,64.09451715806338,7.445784160146125,,7.91,1.63,Sandy,Hilly
609,Plow,96.91600361458417,9.534964606406884,3.6660681677796756,39.20739850590082,15.272275202664115,,39.34,10.73,Silty,Flat
610,Plow,54.70251820052251,5.82386811208189,4.390361797994812,48.80235653646023,19.955404192597683,,21.44,4.88,Silty,Hilly
611,Plow,93.34505014764383,5.628372511445055,3.471959568351556,30.096324374421165,8.88496279792479,,11.21,3.23,Clay,Flat
612,Harrow,88.92270358767149,7.7312023729389105,0.8503160650403248,32.67923352896015,24.287599146993347,,10.06,11.84,Clay,Slightly Hilly
613,Harrow,86.94341194535824,2.790029212598241,3.1876117906254886,44.838071239750136,18.149211537363854,,11.85,3.72,Loamy,Flat
615,Rotavator,61.39378427315779,3.0402743301255803,3.0412003286277627,31.968331466991952,11.782293280076534,,3.74,1.23,Loamy,Slightly Hilly
616,Rotavator,87.23665491403217,3.3035292555394857,2.4311996466640036,78.17566716447661,9.003361493779561,,7.88,3.24,Loamy,Slightly Hilly
617,Plow,75.71622971608765,7.311829347927143,3.441270454959213,89.54138231748945,20.573371853605515,,55.74,16.2,Loamy,Hilly
618,Plow,51.41401601288477,3.1350793564253303,3.6319115648910354,37.0226295075107,10.841927009941706,,4.42,1.22,Loamy,Flat
619,Rotavator,91.2256370667213,8.771177047953504,0.8717700748747989,98.46321361212253,16.99096432176706,,29.83,34.22,Silty,Flat
620,Harrow,54.91732062675095,4.60133784248143,2.4341351620886202,95.86993022087023,17.713805438544387,,24.71,10.15,Clay,Hilly
621,Seeder,99.09937374175243,2.746515764656457,1.3007329559166794,69.31022775799443,,2.3070010493827504,12.03,9.25,Sandy,Slightly Hilly
622,Rotavator,98.88612716156878,7.2217681244184115,0.7236924392800725,30.489192908971475,12.07545211481441,,3.76,5.19,Clay,Slightly Hilly
623,Rotavator,97.09474255138153,2.3483263183444247,0.8638309073511616,46.066005180293246,26.05947950082035,,5.13,5.94,Clay,Slightly Hilly
624,Harrow,63.339712967267225,3.032829046897419,3.815198728015912,79.12628727944161,8.143620643618936,,11.23,2.94,Clay,Slightly Hilly
625,Sprayer,81.28070411397115,3.2657867666660874,3.7272310401054316,68.76394902799066,,3.011504506162378,110.2,29.57,Loamy,Flat
626,Rotavator,67.55225756224264,7.446184206634374,2.82915210946206,51.19255141025725,17.32291957516273,,28.86,10.2,Loamy,Flat
627,Seeder,73.46045706721046,2.648986455023369,1.2887586581656174,71.19817685080008,,2.910538260219536,11.48,8.91,Silty,Hilly
628,Rotavator,96.95522336478498,9.850278492682984,3.3892556046290037,97.2062403302781,12.306276770195266,,99.58,29.38,Clay,Flat
630,Sprayer,71.79585568279697,9.814851469974345,4.873459982867222,95.15905833908181,,1.2240743144468311,160.65,32.96,Loamy,Hilly
631,Plow,64.8094228894431,3.4297776712136363,2.932957113234162,61.3527712729002,18.932177262592077,,6.92,2.36,Sandy,Hilly
632,Seeder,56.88954361084554,2.6619055169118857,2.7165077292507944,61.89646007274017,,1.1515518043879331,7.53,2.77,Clay,Very Hilly
633,Harrow,60.618318765707855,6.278021857931204,1.8260370175178589,82.13371913131769,12.861855874211063,,13.26,7.26,Silty,Slightly Hilly
634,Plow,90.24830256905042,5.916025552934215,1.9680390293268932,41.12599203870481,6.5324753550924886,,2.6,1.32,Sandy,Very Hilly
635,Seeder,83.3813405768557,7.643729789095406,2.437725173702922,75.16459017293181,,2.9731098461271412,78.64,32.26,Loamy,Slightly Hilly
636,Rotavator,93.19189607605517,9.601912070183243,2.8003869386478213,94.17271328582714,25.005844622931154,,100.92,36.04,Loamy,Flat
637,Rotavator,65.67721039427764,4.669062132103125,2.949800118061632,74.73369496140356,23.590582079787126,,36.32,12.31,Loamy,Flat
638,Plow,54.886380197144966,8.496649154910404,2.8074823571367737,56.796942132344164,19.008656442999794,,18.18,6.48,Sandy,Hilly
639,Seeder,79.0500429426995,8.335296381492672,4.028192516041878,54.89099405467743,,1.353495398196141,49.57,12.31,Silty,Hilly
640,Seeder,55.39888190716047,3.5565660817292972,3.299889365601968,82.46719073576742,,1.0780406915982743,13.81,4.18,Sandy,Flat
641,Seeder,81.6742157245356,4.181157716598519,3.2272110381727805,87.02677572324981,,1.7922973846748178,39.5,12.24,Sandy,Flat
642,Plow,89.9814654268225,5.106609247969553,1.2666955756973217,31.827870831077625,24.25614327762039,,8.35,6.59,Silty,Flat
643,Harrow,71.32975506563955,8.106409784507642,3.6414958720926975,98.1849981917203,13.678580595585395,,58.42,16.04,Silty,Slightly Hilly
644,Sprayer,86.5487348158677,2.0802400638089313,3.9684702260986944,97.28729626856435,,2.9728550778631346,100.04,25.21,Clay,Slightly Hilly
645,Seeder,65.54765695682815,6.346624451877683,0.5796055990393185,49.66978363000278,,2.9132404442511337,12.08,20.85,Clay,Slightly Hilly
646,Rotavator,52.418015831765,9.622541126118303,4.213551370696235,83.6158317487546,29.813374259619284,,98.29,23.33,Clay,Very Hilly
647,Seeder,91.93907474478475,8.483628873400413,4.079703690460174,46.42126688087254,,1.2524558296701505,50.75,12.44,Clay,Very Hilly
648,Rotavator,94.69111779219476,6.590235376420083,1.2606930789245387,87.77988045212297,8.234972013981753,,7.83,6.21,Sandy,Slightly Hilly
649,Rotavator,57.22013142435397,3.37261167258886,0.9568565200119776,70.65134607141752,27.6708533099315,,7.46,7.8,Loamy,Slightly Hilly
650,Plow,72.39141026177805,4.438238250397905,4.26182870263881,69.66584877690273,5.950738955704828,,5.99,1.41,Loamy,Very Hilly
651,Seeder,60.354686712087044,4.117208791944935,0.8165722359566694,88.75774266342462,,3.5706592570994915,18.73,22.94,Silty,Hilly
652,Sprayer,76.2979901014474,6.460384055039769,1.122207669153093,75.60210626185983,,2.858070854524364,32.24,28.73,Silty,Very Hilly
653,Sprayer,84.78108329761903,9.552705845099805,3.628461456986846,34.551240331405715,,1.964231399541152,67.69,18.65,Silty,Hilly
654,Seeder,92.83143453192679,5.13406102805377,3.886552494924156,53.53901733788092,,1.5471981790192322,47.51,12.22,Silty,Slightly Hilly
655,Seeder,55.09469073252208,2.1022645730678713,2.334248012822038,99.33479246084701,,3.7398764278598287,20.08,8.6,Sandy,Flat
656,Rotavator,55.20480370324407,3.6071373449963646,2.869195262158331,83.44508998094845,8.586019791858561,,4.76,1.66,Sandy,Very Hilly
657,Sprayer,64.7490405453865,8.398688587571751,1.5340540704634669,65.1185550547105,,2.072306095640217,37.07,24.16,Sandy,Slightly Hilly
658,Sprayer,96.35275065303458,5.460356639071444,4.461364338566005,56.675224245220676,,2.074504032548368,68.31,15.31,Loamy,Very Hilly
659,Plow,63.97301417965891,3.8709756970113416,3.1977622489990902,94.22003787617439,8.593656645617122,,6.4,2.0,Sandy,Very Hilly
660,Harrow,89.50724873566458,6.104460803132142,1.850564455185985,47.37244034535729,22.15669327232298,,24.11,13.03,Clay,Flat
661,Harrow,88.81356701709336,2.3232680496577984,1.901064367013801,74.96769981956567,9.059284460497931,,5.9,3.11,Loamy,Slightly Hilly
662,Harrow,53.76738568266033,6.62898704650321,2.343633494584617,85.85668091739737,26.72023106058084,,55.63,23.74,Silty,Flat
663,Sprayer,75.97307727795122,5.760614641519624,4.688775927626379,66.92282715078971,,1.2508839160604168,69.31,14.78,Silty,Hilly
664,Seeder,86.60154859812133,7.191357441383049,4.828845581032975,70.96105565333649,,1.141603137395315,42.98,8.9,Loamy,Very Hilly
665,Harrow,59.95525085020184,4.107296922172567,0.7257714251666625,78.12857470998307,16.41162244213507,,4.78,6.59,Clay,Very Hilly
666,Rotavator,52.6883729278456,7.613377451056187,3.558422332952296,31.930482430496994,9.458737946096727,,11.1,3.12,Silty,Flat
667,Seeder,64.67343992053895,7.975946643374935,3.9495249218096258,41.58350043879098,,3.8020570758636247,75.01,18.99,Clay,Hilly
668,Seeder,97.04200706336204,4.349682651281361,3.2398725403376596,94.20840703833478,,2.207634239848548,61.97,19.13,Loamy,Very Hilly
669,Seeder,83.23152612513209,9.590102931037034,3.7177312319124542,60.56114141023561,,1.9600791176443506,59.64,16.04,Sandy,Very Hilly
670,Harrow,54.2445501958,5.4931643911094055,0.8679744239976213,61.110639568161716,9.615387322324704,,2.82,3.24,Sandy,Flat
671,Seeder,87.48056759008074,3.1375978186959603,0.9770764532257926,70.88760057508514,,1.0167471249058784,7.03,7.2,Silty,Flat
672,Harrow,72.44985296654171,8.658516105160363,0.7410102979618678,80.47548681648354,5.471819543771038,,4.06,5.47,Loamy,Hilly
673,Plow,79.29191979377299,7.968727394609162,4.188435591924353,59.36481678703835,11.910849101967194,,22.4,5.35,Sandy,Flat
674,Rotavator,97.59687786144735,3.0481854825637233,2.3207774926234914,82.71504960917316,29.186965099492987,,37.77,16.28,Silty,Flat
675,Rotavator,70.72391829268102,7.467276402335003,1.9687386442369559,96.04101352587449,21.164751353725485,,34.3,17.42,Loamy,Hilly
676,Seeder,81.28860566833413,7.978718948198777,3.2193705121064884,30.210937882250633,,2.9919458257270923,48.24,14.98,Silty,Very Hilly
677,Rotavator,84.54323904710063,5.1658443460355,0.6680697750865996,74.52737373366506,16.95172170970985,,5.1,7.64,Silty,Hilly
678,Rotavator,52.84420845926537,9.659580010213826,4.1925257649499645,77.31247376207176,18.638238114231413,,61.59,14.69,Clay,Hilly
679,Harrow,87.75621717622681,5.314923193454419,1.3455696014040692,36.618584484703796,25.424828441906328,,13.12,9.75,Silty,Hilly
680,Plow,70.81297796625852,5.827839840246204,2.4187533224222904,80.49941067042623,19.557414988961774,,16.93,7.0,Sandy,Very Hilly
681,Plow,61.74832907029409,3.506807291199042,3.811973778750011,52.80391236835716,27.70276617520827,,22.4,5.88,Clay,Flat
682,Harrow,69.99487943675675,6.994334453274575,2.8309719050786177,96.75608983269109,24.068286044040423,,95.38,33.69,Clay,Flat
683,Sprayer,65.30244349480947,6.005563088165697,3.4780144237851682,33.85820395067932,,2.4347734569921973,41.32,11.88,Sandy,Slightly Hilly
684,Plow,72.98838871088736,2.202813598093454,3.9166979878272814,35.79635331330622,16.342314303968987,,5.34,1.36,Sandy,Slightly Hilly
685,Plow,60.01616324856891,5.288344524698934,4.394538502611641,72.74851785863203,10.397429006920241,,25.45,5.79,Clay,Flat
686,Plow,62.73166247136301,9.806195937641734,1.959516809009935,94.97998853860021,10.901265449698181,,18.44,9.41,Silty,Hilly
687,Harrow,74.57248640995101,3.406565547349582,3.5969656621608594,81.86032184362567,10.39438152375385,,18.19,5.06,Loamy,Slightly Hilly
688,Plow,75.88377570482366,3.133413606678209,2.1468924813787966,36.62793587246797,18.37472561610417,,6.19,2.88,Silty,Hilly
689,Harrow,82.60235998817936,6.361840886045222,4.567999500007946,41.00684960516328,19.648959688697538,,30.5,6.68,Sandy,Flat
690,Harrow,84.3347335944363,6.605190519111799,1.9708053715991096,67.36631683355284,19.52080933168073,,46.18,23.43,Clay,Flat
691,Plow,50.12509927399083,7.268126632318745,3.944650883886757,55.78021607553619,11.667662630777585,,16.54,4.19,Silty,Slightly Hilly
692,Harrow,94.74290359525025,2.3376783688503506,0.7581615047833345,32.98360600478145,14.688623633693293,,2.53,3.34,Clay,Flat
693,Plow,91.20719863656342,6.987148713841301,3.2025284868867603,34.3346266549204,11.84436264561566,,16.13,5.04,Clay,Slightly Hilly
694,Rotavator,84.873667228962,6.808487548073718,4.597613265842634,63.32166443484253,9.365555867727863,,20.48,4.45,Sandy,Flat
695,Seeder,77.75355225601238,4.479780525916125,0.7704948110214057,79.4848588727879,,1.7575202545895354,8.43,10.94,Loamy,Slightly Hilly
696,Harrow,87.94139556036305,8.693718070602456,1.106219459183059,44.99368833392881,26.003499183753547,,21.15,19.12,Clay,Very Hilly
697,Rotavator,97.800336270803,7.8430144071586785,4.466283503775479,91.86204990855629,8.242654822320528,,37.02,8.29,Sandy,Flat
698,Harrow,78.76816154108279,8.8789292450778,1.2097849258390823,94.1599733372711,13.502667351989224,,15.48,12.79,Loamy,Very Hilly
699,Seeder,62.591611802142545,5.944256096178699,3.842625312812641,44.52817085287283,,3.6981845627710026,89.77,23.36,Silty,Flat
700,Harrow,54.25843427436116,5.395566790836188,2.5640769499302327,94.51378126292107,15.31227399789827,,25.63,9.99,Clay,Flat
701,Rotavator,99.88305689307086,6.473644579524866,2.5603448915016207,92.97922784798946,6.856690198659755,,16.08,6.28,Loamy,Hilly
702,Harrow,72.95104609993969,8.812158146239693,2.299031312119439,59.31972936744215,11.653470550555056,,20.38,8.86,Clay,Slightly Hilly
703,Rotavator,86.1371569908099,7.879609169286042,1.8671120365371912,84.62941361026171,22.639630751397554,,35.36,18.94,Sandy,Flat
704,Plow,62.93311560404074,4.101174082129565,4.3495702048348255,57.37233194911333,14.35718715220401,,9.96,2.29,Sandy,Hilly
705,Sprayer,52.343322571334916,3.6757531908343717,4.831587891226105,85.67944269337738,,3.683606979172872,133.18,27.56,Clay,Flat
706,Rotavator,50.74287711836216,4.901672892748935,1.0296325376120126,40.87663387078171,17.43663322904012,,3.27,3.17,Loamy,Flat
707,Seeder,98.17279733401378,3.9363235635867717,3.094684963250745,66.45671924684032,,3.6898525090995618,62.04,20.05,Clay,Very Hilly
708,Seeder,55.53715861537219,5.665921650841503,0.6529593475402037,81.8052707987759,,2.2406773179029886,8.78,13.45,Clay,Very Hilly
709,Harrow,88.03562380243662,5.85983928512539,1.2610136276791142,78.6196072443514,17.72764782483752,,13.86,10.99,Sandy,Hilly
710,Sprayer,69.11334097175579,6.97824315596329,2.646203044028574,64.18254465293403,,2.0261256375916354,69.14,26.13,Clay,Hilly
712,Seeder,54.38098343414746,5.3312325009001595,2.1762645466682398,63.16813607709676,,2.496336069848839,27.32,12.55,Loamy,Flat
713,Seeder,82.71499575657202,4.1421627844103535,3.305174474431566,63.19795101768722,,3.863828874726143,42.4,12.83,Sandy,Very Hilly
714,Sprayer,58.83249353361581,5.673034710933537,1.5718708456934634,40.07276651679503,,2.1590087067413517,14.93,9.5,Sandy,Hilly
716,Harrow,82.49767635460663,7.39682464916328,3.333146647355211,66.18819650541036,22.63787134013324,,50.74,15.22,Loamy,Hilly
717,Rotavator,55.13295205406059,9.179415512826552,3.2841497526675867,98.52334803677334,16.0016803791938,,49.95,15.21,Clay,Slightly Hilly
718,Rotavator,97.95157186010809,9.16891638504633,4.5825843172283385,52.03127954786464,5.806262258912402,,20.04,4.37,Silty,Slightly Hilly
719,Sprayer,56.822171128186284,6.668242830038409,2.7125309059959504,59.05339857030553,,3.622991200249724,96.81,35.69,Silty,Hilly
720,Plow,89.45395369540469,2.432982944257904,1.0565875401957374,54.6358522443598,24.115029196764745,,4.57,4.32,Loamy,Flat
721,Plow,66.3696150146372,2.076189242738315,2.9149953694700255,92.80413400517261,24.534974758102138,,7.04,2.41,Sandy,Very Hilly
722,Plow,62.98428863228015,5.9313275741163345,1.2857358745211371,91.17478102706892,22.443704980805034,,10.14,7.89,Loamy,Very Hilly
723,Sprayer,56.59828379405851,7.343747451128888,4.628324283760964,38.84889701825132,,2.7485247615090724,56.46,12.2,Sandy,Very Hilly
726,Harrow,89.5985652649744,5.086506432767383,2.6301787439373454,37.08189583660774,26.230973500387872,,20.28,7.71,Sandy,Flat
727,Harrow,74.99993242176163,2.8152039037984222,2.0152336159643496,63.849555209279345,19.226589575029067,,7.12,3.53,Silty,Very Hilly
728,Harrow,97.19270006295636,9.023514126281512,1.2736521121226072,73.28845896692198,16.625406214674648,,26.83,21.07,Loamy,Flat
729,Harrow,66.44139195563021,3.835917980820909,4.843202815937798,75.24627763017716,18.281212448542473,,35.28,7.28,Clay,Hilly
730,Rotavator,65.78895618078572,9.901677941393917,3.6801831845939836,61.93695097834868,25.185278166084544,,56.38,15.32,Sandy,Slightly Hilly
